CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,R_Score,F_Score,M_Score,RFM_Score
54425,1,1,Mobile Phone,1,9,Debit Card,Male,4,4,Mobile Phone,3,Single,4,0,12,1,2,1,159.85,New (< 3 months),3,2,2,7
54426,0,3,Mobile Phone,3,9,Credit Card,Male,4,5,Laptop & Accessory,4,Married,4,0,20,2,2,1,191.44,New (< 3 months),3,2,3,8
54427,0,5,Mobile Phone,1,30,Credit Card,Male,4,5,Laptop & Accessory,1,Married,2,0,22,1,8,9,180.82,Recent (3-6 months),1,3,2,6
54428,0,1,Computer,1,12,Debit Card,Male,3,2,Laptop & Accessory,5,Married,3,0,13,2,2,6,165.0,New (< 3 months),1,2,2,5
54429,0,19,Mobile Phone,1,27,Credit Card,Male,4,4,Grocery,1,Married,2,1,15,3,3,11,259.96,Loyal (12+ months),1,3,3,7
54430,0,10,Mobile Phone,1,13,Debit Card,Male,3,4,Mobile Phone,1,Married,2,0,12,2,11,12,157.1,Stable (6-12 months),1,3,2,6
54431,0,29,Mobile Phone,1,7,Credit Card,Male,3,4,Others,5,Single,2,1,16,4,5,14,315.45,Loyal (12+ months),1,3,3,7
54432,1,11,Computer,1,36,Debit Card,Male,3,4,Fashion,4,Married,3,1,13,5,3,10,243.49,Stable (6-12 months),1,3,3,7
54433,0,2,Mobile Phone,1,16,Credit Card,Male,4,4,Mobile Phone,1,Married,3,0,24,2,2,5,145.7,New (< 3 months),2,2,1,5
54434,0,11,Mobile Phone,3,13,Credit Card,Male,4,4,Laptop & Accessory,1,Married,6,0,15,2,2,2,190.02,Stable (6-12 months),3,2,3,8
54435,0,1,Mobile Phone,1,10,Credit Card,Male,4,5,Mobile Phone,3,Single,3,0,18,2,2,1,157.3,New (< 3 months),3,2,2,7
54436,0,11,Computer,1,7,Credit Card,Female,4,4,Fashion,1,Married,4,1,19,2,2,3,261.03,Stable (6-12 months),2,2,3,7
54437,0,9,Mobile Phone,1,29,Debit Card,Female,4,2,Fashion,4,Married,9,0,19,6,3,3,244.95999999999998,Stable (6-12 months),2,3,3,8
54438,0,12,Mobile Phone,3,14,Credit Card,Female,3,2,Laptop & Accessory,5,Married,3,1,25,5,8,8,181.05,Stable (6-12 months),1,3,2,6
54439,0,1,Computer,1,7,Debit Card,Female,3,4,Laptop & Accessory,4,Married,3,0,21,2,2,5,188.97,New (< 3 months),2,2,3,7
54440,0,24,Mobile Phone,1,11,Debit Card,Male,4,4,Others,4,Married,5,0,16,1,2,7,316.44,Loyal (12+ months),1,2,3,6
54441,0,27,Mobile Phone,1,10,Credit Card,Male,3,4,Grocery,3,Married,5,1,16,2,2,4,300.84,Loyal (12+ months),2,2,3,7
54442,0,16,Mobile Phone,3,7,Debit Card,Male,2,4,Laptop & Accessory,3,Married,3,0,26,7,12,7,174.07,Loyal (12+ months),1,3,2,6
54443,0,3,Computer,3,9,Debit Card,Male,3,4,Laptop & Accessory,1,Single,3,0,19,1,2,10,170.54,New (< 3 months),1,2,2,5
54444,0,29,Mobile Phone,1,27,Cash on Delivery,Male,3,4,Laptop & Accessory,1,Married,5,1,20,1,2,9,179.15,Loyal (12+ months),1,2,2,5
54445,0,1,Computer,1,18,Credit Card,Male,3,4,Laptop & Accessory,5,Married,3,1,14,2,4,4,172.41,New (< 3 months),2,3,2,7
54446,0,11,Mobile Phone,1,7,Debit Card,Female,3,4,Mobile Phone,1,Single,3,0,13,2,6,8,146.15,Stable (6-12 months),1,3,1,5
54447,1,8,Computer,1,31,Debit Card,Male,3,4,Mobile Phone,3,Married,5,1,23,1,2,1,156.61,Stable (6-12 months),3,2,2,7
54448,0,12,Mobile Phone,1,30,Debit Card,Male,3,4,Laptop & Accessory,1,Married,11,0,15,1,2,3,182.45,Stable (6-12 months),2,2,3,7
54449,1,1,Mobile Phone,1,23,Credit Card,Male,3,4,Mobile Phone,4,Married,4,1,14,2,2,3,148.73,New (< 3 months),2,2,1,5
54450,0,2,Mobile Phone,1,15,Debit Card,Female,4,4,Mobile Phone,1,Single,3,0,22,2,2,3,158.1,New (< 3 months),2,2,2,6
54451,0,23,Computer,1,17,Debit Card,Female,3,4,Others,5,Single,11,1,16,1,2,3,311.65,Loyal (12+ months),2,2,3,7
54452,0,10,Mobile Phone,1,10,Cash on Delivery,Male,2,4,Laptop & Accessory,4,Single,6,0,13,3,8,8,169.85,Stable (6-12 months),1,3,2,6
54453,0,5,Computer,3,12,E wallet,Female,3,4,Mobile Phone,4,Married,3,0,12,1,3,3,152.89,Recent (3-6 months),2,3,2,7
54454,1,1,Mobile Phone,3,11,E wallet,Male,3,5,Laptop & Accessory,1,Single,3,1,13,5,8,5,183.28,New (< 3 months),2,3,3,8
54455,0,11,Computer,1,16,Credit Card,Male,3,4,Mobile Phone,1,Married,3,1,13,1,2,3,148.26,Stable (6-12 months),2,2,1,5
54456,0,16,Computer,3,33,E wallet,Female,4,4,Grocery,4,Married,7,0,15,4,3,9,260.25,Loyal (12+ months),1,3,3,7
54457,1,1,Mobile Phone,1,10,Debit Card,Male,3,4,Mobile Phone,3,Single,3,0,14,2,2,1,139.2,New (< 3 months),3,2,1,6
54458,0,9,Mobile Phone,3,23,E wallet,Male,4,4,Fashion,4,Married,2,0,16,4,7,10,205.2,Stable (6-12 months),1,3,3,7
54459,0,10,Computer,1,25,Debit Card,Male,3,2,Mobile Phone,1,Married,6,0,19,2,2,1,161.88,Stable (6-12 months),3,2,2,7
54460,0,25,Mobile Phone,1,9,Credit Card,Male,3,6,Laptop & Accessory,4,Married,7,0,19,1,2,3,179.82,Loyal (12+ months),2,2,2,6
54461,0,15,Mobile Phone,3,9,Debit Card,Male,3,4,Grocery,4,Single,3,0,20,2,2,5,285.15,Loyal (12+ months),2,2,3,7
54462,0,1,Mobile Phone,3,17,Credit Card,Female,4,5,Mobile Phone,3,Single,3,0,13,1,2,1,137.0,New (< 3 months),3,2,1,6
54463,0,2,Mobile Phone,1,23,Credit Card,Male,4,2,Laptop & Accessory,5,Single,2,0,20,1,2,8,181.61,New (< 3 months),1,2,3,6
54464,0,5,Mobile Phone,3,14,Cash on Delivery,Male,4,2,Laptop & Accessory,1,Married,6,0,12,4,8,8,194.29,Recent (3-6 months),1,3,3,7
54465,0,13,Mobile Phone,1,7,Credit Card,Male,3,2,Fashion,1,Married,2,0,18,2,4,5,221.13,Loyal (12+ months),2,3,3,8
54466,0,10,Computer,1,31,Debit Card,Female,3,4,Laptop & Accessory,4,Married,9,0,16,2,2,9,181.74,Stable (6-12 months),1,2,3,6
54467,0,6,Mobile Phone,3,14,Debit Card,Male,4,5,Laptop & Accessory,3,Married,3,0,15,4,5,9,179.84,Recent (3-6 months),1,3,2,6
54468,0,12,Mobile Phone,1,32,Debit Card,Female,3,5,Fashion,4,Married,5,0,18,1,3,2,245.61,Stable (6-12 months),3,3,3,9
54469,0,31,Computer,1,7,Debit Card,Male,3,6,Laptop & Accessory,3,Married,4,1,14,2,2,3,181.6,Loyal (12+ months),2,2,3,7
54470,0,5,Mobile Phone,1,12,Cash on Delivery,Male,3,4,Mobile Phone,1,Married,2,1,13,2,2,4,173.21,Recent (3-6 months),2,2,2,6
54471,0,5,Mobile Phone,2,9,UPI,Male,4,5,Laptop & Accessory,5,Married,5,0,13,1,2,1,189.1,Recent (3-6 months),3,2,3,8
54472,0,19,Computer,1,14,Debit Card,Male,4,4,Fashion,5,Married,3,0,19,3,10,12,177.1,Loyal (12+ months),1,3,2,6
54473,0,5,Mobile Phone,1,9,Debit Card,Male,3,4,Mobile Phone,1,Married,2,1,19,3,3,3,151.95,Recent (3-6 months),2,3,2,7
54474,0,7,Computer,1,12,Debit Card,Female,4,4,Fashion,4,Married,8,0,12,8,3,9,243.77999999999997,Stable (6-12 months),1,3,3,7
54475,0,1,Mobile Phone,1,17,Credit Card,Male,4,4,Grocery,5,Married,3,1,16,2,12,11,295.68,New (< 3 months),1,3,3,7
54476,0,17,Computer,1,17,Debit Card,Female,3,4,Mobile Phone,1,Single,2,0,20,1,2,8,149.55,Loyal (12+ months),1,2,1,4
54477,0,23,Mobile Phone,1,7,Cash on Delivery,Female,3,5,Grocery,3,Single,9,1,13,2,2,8,264.64,Loyal (12+ months),1,2,3,6
54478,1,16,Mobile Phone,1,15,Credit Card,Male,3,5,Laptop & Accessory,4,Married,4,0,16,8,8,8,174.41,Loyal (12+ months),1,3,2,6
54479,0,1,Mobile Phone,1,12,Debit Card,Female,3,4,Mobile Phone,4,Single,3,1,13,1,2,3,149.78,New (< 3 months),2,2,1,5
54480,0,6,Mobile Phone,3,15,Cash on Delivery,Female,4,5,Laptop & Accessory,4,Married,3,1,12,12,12,10,177.28,Recent (3-6 months),1,3,2,6
54481,0,1,Mobile Phone,3,9,Debit Card,Male,4,4,Laptop & Accessory,3,Single,3,1,12,1,2,5,169.78,New (< 3 months),2,2,2,6
54482,0,5,Mobile Phone,3,14,E wallet,Male,4,4,Laptop & Accessory,1,Married,6,0,13,1,2,8,200.47,Recent (3-6 months),1,2,3,6
54483,0,6,Mobile Phone,1,9,Credit Card,Female,4,2,Laptop & Accessory,1,Single,9,0,17,1,2,8,175.55,Recent (3-6 months),1,2,2,5
54484,1,1,Mobile Phone,1,9,Credit Card,Male,3,6,Mobile Phone,1,Married,7,1,14,2,3,3,159.64,New (< 3 months),2,3,2,7
54485,0,4,Mobile Phone,1,35,Credit Card,Female,4,4,Laptop & Accessory,1,Married,3,0,14,2,2,10,182.75,Recent (3-6 months),1,2,3,6
54486,0,5,Computer,1,14,Debit Card,Female,3,5,Fashion,3,Married,3,0,25,8,9,5,214.43,Recent (3-6 months),2,3,3,8
54487,0,13,Computer,1,14,Credit Card,Male,3,5,Others,1,Married,3,0,16,7,14,4,317.72,Loyal (12+ months),2,3,3,8
54488,1,3,Mobile Phone,3,10,Credit Card,Female,3,4,Laptop & Accessory,3,Married,6,1,19,2,2,1,177.38,New (< 3 months),3,2,2,7
54489,0,7,Computer,3,17,E wallet,Male,3,5,Laptop & Accessory,1,Single,5,0,15,2,2,2,171.82,Stable (6-12 months),3,2,2,7
54490,0,21,Mobile Phone,1,12,Debit Card,Male,3,4,Others,3,Married,6,0,16,2,2,2,308.0,Loyal (12+ months),3,2,3,8
54491,0,17,Computer,1,17,Debit Card,Female,3,5,Laptop & Accessory,3,Married,3,0,12,2,2,1,177.57,Loyal (12+ months),3,2,2,7
54492,0,1,Computer,3,7,E wallet,Male,4,4,Laptop & Accessory,4,Married,2,1,14,1,2,5,188.49,New (< 3 months),2,2,3,7
54493,0,28,Computer,1,27,Debit Card,Female,3,4,Laptop & Accessory,3,Single,5,0,13,1,2,4,173.69,Loyal (12+ months),2,2,2,6
54494,0,17,Mobile Phone,1,14,Debit Card,Female,3,4,Fashion,5,Married,10,0,17,2,2,5,224.85,Loyal (12+ months),2,2,3,7
54495,0,19,Mobile Phone,1,15,UPI,Male,4,4,Laptop & Accessory,1,Married,11,0,15,9,10,9,161.97,Loyal (12+ months),1,3,2,6
54496,0,14,Mobile Phone,3,7,Credit Card,Male,3,6,Laptop & Accessory,1,Married,4,1,23,2,2,3,199.57,Loyal (12+ months),2,2,3,7
54497,1,1,Mobile Phone,1,15,UPI,Male,4,6,Mobile Phone,5,Married,3,1,12,1,2,8,146.19,New (< 3 months),1,2,1,4
54498,0,3,Mobile Phone,1,16,UPI,Male,2,5,Mobile Phone,1,Single,2,0,18,2,3,3,164.83,New (< 3 months),2,3,2,7
54499,0,4,Mobile Phone,3,12,E wallet,Female,2,5,Laptop & Accessory,3,Married,3,0,14,2,2,3,186.18,Recent (3-6 months),2,2,3,7
54500,0,1,Mobile Phone,3,15,E wallet,Female,3,4,Laptop & Accessory,4,Married,3,0,19,1,2,8,187.14,New (< 3 months),1,2,3,6
54501,0,11,Mobile Phone,1,12,Credit Card,Male,4,4,Laptop & Accessory,1,Married,9,0,17,2,2,5,188.47,Stable (6-12 months),2,2,3,7
54502,0,12,Mobile Phone,1,22,Debit Card,Male,4,5,Fashion,1,Married,2,1,15,3,3,10,240.10000000000002,Stable (6-12 months),1,3,3,7
54503,0,5,Mobile Phone,1,14,Credit Card,Female,3,4,Fashion,1,Single,3,1,15,5,5,11,196.43,Recent (3-6 months),1,3,3,7
54504,0,3,Mobile Phone,3,17,E wallet,Female,3,5,Laptop & Accessory,4,Married,3,1,15,2,2,8,207.68,New (< 3 months),1,2,3,6
54505,0,9,Mobile Phone,1,12,Cash on Delivery,Male,4,4,Fashion,4,Single,2,0,14,2,2,14,205.95,Stable (6-12 months),1,2,3,6
54506,0,1,Mobile Phone,1,33,Debit Card,Male,3,4,Mobile Phone,1,Married,3,0,13,1,2,3,154.04,New (< 3 months),2,2,2,6
54507,0,15,Mobile Phone,1,13,Credit Card,Male,4,5,Laptop & Accessory,4,Single,8,1,16,2,2,3,185.32,Loyal (12+ months),2,2,3,7
54508,0,21,Computer,3,11,Credit Card,Male,4,4,Laptop & Accessory,3,Single,5,0,20,1,2,1,154.76,Loyal (12+ months),3,2,2,7
54509,0,16,Mobile Phone,1,30,Debit Card,Female,3,4,Grocery,1,Single,4,0,15,2,2,1,284.92,Loyal (12+ months),3,2,3,8
54510,0,3,Computer,3,9,Debit Card,Male,4,4,Laptop & Accessory,3,Married,3,0,15,2,2,3,171.49,New (< 3 months),2,2,2,6
54511,0,16,Mobile Phone,2,9,Cash on Delivery,Male,3,4,Mobile Phone,3,Married,2,1,12,2,2,1,151.96,Loyal (12+ months),3,2,2,7
54512,0,6,Mobile Phone,1,9,Credit Card,Female,4,4,Mobile Phone,4,Married,3,0,14,1,2,8,148.7,Recent (3-6 months),1,2,1,4
54513,0,22,Mobile Phone,3,36,Credit Card,Female,4,4,Fashion,3,Married,5,0,22,1,3,1,250.04000000000002,Loyal (12+ months),3,3,3,9
54514,0,11,Mobile Phone,1,13,Credit Card,Male,3,2,Laptop & Accessory,5,Married,6,1,14,7,7,8,184.74,Stable (6-12 months),1,3,3,7
54515,0,4,Computer,3,32,Cash on Delivery,Female,3,4,Laptop & Accessory,3,Married,9,1,13,3,3,3,172.36,Recent (3-6 months),2,3,2,7
54516,0,1,Mobile Phone,3,7,Debit Card,Male,3,4,Laptop & Accessory,3,Married,3,0,18,1,8,8,177.96,New (< 3 months),1,3,2,6
54517,0,16,Mobile Phone,1,9,UPI,Male,4,5,Laptop & Accessory,1,Single,5,0,24,2,2,1,192.81,Loyal (12+ months),3,2,3,8
54518,1,1,Computer,3,7,Cash on Delivery,Female,4,5,Mobile Phone,4,Single,3,1,12,2,2,3,146.74,New (< 3 months),2,2,1,5
54519,0,10,Computer,3,7,Credit Card,Female,3,4,Laptop & Accessory,1,Single,6,0,16,2,2,1,191.53,Stable (6-12 months),3,2,3,8
54520,0,10,Computer,3,10,Credit Card,Male,3,5,Fashion,1,Married,6,0,12,1,2,5,221.99,Stable (6-12 months),2,2,3,7
54521,0,31,Mobile Phone,1,7,Credit Card,Male,3,4,Laptop & Accessory,3,Married,4,0,12,1,2,3,192.55,Loyal (12+ months),2,2,3,7
54522,0,14,Mobile Phone,1,17,Debit Card,Female,3,2,Mobile Phone,3,Married,5,1,14,1,2,8,147.13,Loyal (12+ months),1,2,1,4
54523,0,1,Computer,3,16,Credit Card,Male,3,4,Mobile Phone,1,Single,3,0,25,3,3,3,151.1,New (< 3 months),2,3,2,7
54524,1,1,Mobile Phone,3,12,E wallet,Female,3,4,Mobile Phone,3,Single,3,1,14,1,2,1,153.51,New (< 3 months),3,2,2,7
54525,0,11,Mobile Phone,1,17,Credit Card,Female,4,4,Mobile Phone,5,Married,8,0,21,2,2,4,159.52,Stable (6-12 months),2,2,2,6
54526,0,20,Computer,1,14,Credit Card,Female,2,4,Laptop & Accessory,3,Married,4,0,15,2,2,1,177.58,Loyal (12+ months),3,2,2,7
54527,1,5,Computer,3,11,E wallet,Male,3,4,Laptop & Accessory,4,Single,3,0,19,5,8,5,218.55,Recent (3-6 months),2,3,3,8
54528,0,24,Mobile Phone,1,17,Cash on Delivery,Male,4,5,Fashion,1,Single,8,0,16,2,2,5,229.96,Loyal (12+ months),2,2,3,7
54529,1,4,Mobile Phone,3,29,E wallet,Male,4,5,Laptop & Accessory,3,Married,4,1,13,2,2,1,188.8,Recent (3-6 months),3,2,3,8
54530,0,5,Mobile Phone,1,16,Debit Card,Male,3,5,Mobile Phone,4,Single,2,1,17,3,3,3,151.57,Recent (3-6 months),2,3,2,7
54531,1,1,Mobile Phone,3,19,Debit Card,Female,3,2,Mobile Phone,4,Single,3,0,16,1,2,1,152.16,New (< 3 months),3,2,2,7
54532,0,3,Mobile Phone,1,30,Debit Card,Male,3,4,Mobile Phone,1,Single,11,0,17,1,2,3,147.01,New (< 3 months),2,2,1,5
54533,0,9,Mobile Phone,1,16,Debit Card,Male,4,5,Laptop & Accessory,4,Single,11,0,20,1,2,1,190.4,Stable (6-12 months),3,2,3,8
54534,0,1,Mobile Phone,1,7,Credit Card,Male,3,4,Mobile Phone,4,Married,3,0,12,1,2,5,163.16,New (< 3 months),2,2,2,6
54535,0,2,Mobile Phone,3,16,Debit Card,Male,4,4,Laptop & Accessory,1,Single,3,0,17,2,2,8,177.53,New (< 3 months),1,2,2,5
54536,0,23,Mobile Phone,1,14,UPI,Male,3,5,Fashion,3,Single,10,0,25,2,3,1,234.64999999999998,Loyal (12+ months),3,3,3,9
54537,0,25,Mobile Phone,3,21,Debit Card,Female,3,4,Laptop & Accessory,1,Married,6,0,12,2,2,8,174.36,Loyal (12+ months),1,2,2,5
54538,0,10,Mobile Phone,1,9,Debit Card,Female,4,4,Mobile Phone,3,Married,6,0,14,3,3,3,150.43,Stable (6-12 months),2,3,2,7
54539,1,1,Computer,3,26,E wallet,Male,4,2,Laptop & Accessory,1,Single,10,1,14,1,2,5,178.04,New (< 3 months),2,2,2,6
54540,0,29,Mobile Phone,1,9,Debit Card,Female,4,4,Grocery,1,Single,4,1,14,2,2,3,291.59,Loyal (12+ months),2,2,3,7
54541,0,1,Mobile Phone,3,17,E wallet,Female,4,4,Laptop & Accessory,3,Married,3,1,13,1,2,4,167.6,New (< 3 months),2,2,2,6
54542,0,4,Mobile Phone,3,9,Cash on Delivery,Male,4,4,Mobile Phone,4,Married,3,0,19,2,2,1,149.76,Recent (3-6 months),3,2,1,6
54543,1,1,Computer,1,10,Cash on Delivery,Male,4,4,Mobile Phone,5,Single,2,0,23,1,2,5,156.02,New (< 3 months),2,2,2,6
54544,0,1,Mobile Phone,1,18,Credit Card,Female,3,4,Mobile Phone,4,Married,3,0,14,2,2,3,147.44,New (< 3 months),2,2,1,5
54545,0,10,Mobile Phone,3,9,Credit Card,Male,4,5,Fashion,3,Married,3,0,14,9,10,1,200.96,Stable (6-12 months),3,3,3,9
54546,1,1,Computer,1,11,Cash on Delivery,Male,3,4,Mobile Phone,1,Single,11,1,24,2,2,1,147.85,New (< 3 months),3,2,1,6
54547,0,11,Mobile Phone,1,21,Debit Card,Female,4,4,Mobile Phone,5,Married,3,0,13,11,13,18,155.34,Stable (6-12 months),1,3,2,6
54548,0,14,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,4,Married,9,0,13,1,2,4,182.15,Loyal (12+ months),2,2,3,7
54549,0,16,Mobile Phone,1,7,Debit Card,Female,4,4,Mobile Phone,5,Married,5,0,17,1,2,3,150.76,Loyal (12+ months),2,2,2,6
54550,0,11,Mobile Phone,1,17,Debit Card,Male,3,4,Laptop & Accessory,4,Single,4,1,13,1,2,2,166.97,Stable (6-12 months),3,2,2,7
54551,0,17,Mobile Phone,1,19,Debit Card,Male,3,5,Grocery,4,Married,3,0,12,2,4,10,268.36,Loyal (12+ months),1,3,3,7
54552,0,14,Mobile Phone,1,9,Credit Card,Female,4,5,Laptop & Accessory,3,Married,8,0,23,2,2,1,159.48,Loyal (12+ months),3,2,2,7
54553,0,28,Mobile Phone,1,12,Credit Card,Male,3,4,Others,5,Married,6,0,16,2,2,3,319.06,Loyal (12+ months),2,2,3,7
54554,0,8,Computer,3,11,E wallet,Female,4,4,Laptop & Accessory,3,Married,11,0,16,1,2,3,190.38,Stable (6-12 months),2,2,3,7
54555,0,5,Mobile Phone,1,14,Credit Card,Female,3,4,Laptop & Accessory,5,Married,3,0,13,4,4,13,168.06,Recent (3-6 months),1,3,2,6
54556,0,17,Computer,1,28,Credit Card,Male,4,4,Mobile Phone,1,Married,9,0,21,2,2,3,147.58,Loyal (12+ months),2,2,1,5
54557,0,17,Mobile Phone,1,15,UPI,Female,4,4,Laptop & Accessory,3,Married,6,1,15,2,2,3,170.22,Loyal (12+ months),2,2,2,6
54558,0,1,Mobile Phone,3,11,Debit Card,Female,4,5,Laptop & Accessory,1,Single,3,1,12,1,2,4,169.87,New (< 3 months),2,2,2,6
54559,0,11,Computer,1,32,Credit Card,Female,4,4,Laptop & Accessory,3,Married,5,1,16,5,11,8,169.49,Stable (6-12 months),1,3,2,6
54560,0,5,Mobile Phone,1,7,Debit Card,Male,4,5,Mobile Phone,5,Married,3,0,13,4,4,3,147.18,Recent (3-6 months),2,3,1,6
54561,0,13,Computer,1,7,Debit Card,Male,3,4,Others,3,Married,3,1,16,1,2,7,316.97,Loyal (12+ months),1,2,3,6
54562,0,30,Computer,3,13,Debit Card,Female,3,2,Grocery,5,Married,11,0,12,7,3,8,257.12,Loyal (12+ months),1,3,3,7
54563,0,4,Mobile Phone,3,19,Cash on Delivery,Female,3,4,Laptop & Accessory,3,Single,2,0,12,4,5,5,190.77,Recent (3-6 months),2,3,3,8
54564,0,15,Mobile Phone,3,7,E wallet,Male,3,2,Fashion,5,Married,3,0,17,2,2,8,208.92,Loyal (12+ months),1,2,3,6
54565,0,2,Mobile Phone,1,24,Credit Card,Male,4,4,Laptop & Accessory,5,Married,3,0,13,1,2,9,170.58,New (< 3 months),1,2,2,5
54566,1,1,Mobile Phone,1,10,Credit Card,Male,4,4,Mobile Phone,5,Married,7,0,14,2,2,3,165.31,New (< 3 months),2,2,2,6
54567,0,26,Mobile Phone,1,10,Credit Card,Male,3,5,Fashion,3,Married,4,1,15,2,2,5,204.69,Loyal (12+ months),2,2,3,7
54568,0,19,Mobile Phone,1,17,Debit Card,Male,4,4,Mobile Phone,1,Married,5,0,22,1,2,3,151.54,Loyal (12+ months),2,2,2,6
54569,0,26,Mobile Phone,1,11,Debit Card,Female,2,4,Grocery,1,Married,4,0,14,2,2,5,290.55,Loyal (12+ months),2,2,3,7
54570,0,16,Computer,1,36,Debit Card,Female,4,4,Laptop & Accessory,3,Married,4,0,12,2,2,3,170.56,Loyal (12+ months),2,2,2,6
54571,0,4,Mobile Phone,1,9,Debit Card,Female,3,6,Laptop & Accessory,1,Single,4,0,21,2,2,3,185.91,Recent (3-6 months),2,2,3,7
54572,0,31,Mobile Phone,1,14,Debit Card,Female,3,4,Others,5,Married,7,0,16,2,12,11,320.66,Loyal (12+ months),1,3,3,7
54573,0,20,Mobile Phone,1,25,Credit Card,Female,3,4,Laptop & Accessory,3,Married,4,0,15,2,2,9,173.1,Loyal (12+ months),1,2,2,5
54574,0,16,Computer,1,35,Cash on Delivery,Female,3,5,Laptop & Accessory,1,Married,2,0,12,1,2,5,170.23,Loyal (12+ months),2,2,2,6
54575,1,1,Mobile Phone,3,7,Cash on Delivery,Female,4,4,Mobile Phone,4,Single,3,1,17,1,2,5,157.02,New (< 3 months),2,2,2,6
54576,1,1,Computer,3,13,E wallet,Female,3,6,Mobile Phone,3,Married,2,0,17,1,2,1,148.51,New (< 3 months),3,2,1,6
54577,0,12,Computer,1,9,Debit Card,Male,3,4,Mobile Phone,1,Married,3,1,24,2,2,1,142.02,Stable (6-12 months),3,2,1,6
54578,0,14,Mobile Phone,3,9,Debit Card,Female,4,4,Others,3,Married,2,0,16,2,2,13,305.41,Loyal (12+ months),1,2,3,6
54579,0,1,Mobile Phone,1,30,Debit Card,Female,3,4,Mobile Phone,1,Married,3,0,23,1,2,3,153.86,New (< 3 months),2,2,2,6
54580,0,4,Computer,1,10,Debit Card,Male,3,4,Mobile Phone,1,Married,6,0,16,2,2,5,145.97,Recent (3-6 months),2,2,1,5
54581,0,3,Mobile Phone,1,10,Credit Card,Male,4,5,Fashion,3,Married,3,0,19,1,3,8,244.35000000000002,New (< 3 months),1,3,3,7
54582,1,1,Mobile Phone,1,32,Cash on Delivery,Female,4,5,Mobile Phone,4,Married,7,0,17,2,2,2,150.46,New (< 3 months),3,2,2,7
54583,1,1,Mobile Phone,2,9,Cash on Delivery,Male,3,5,Mobile Phone,1,Single,3,0,13,1,2,1,150.64,New (< 3 months),3,2,2,7
54584,0,4,Computer,3,29,UPI,Female,4,4,Fashion,5,Married,2,0,12,4,8,9,209.12,Recent (3-6 months),1,3,3,7
54585,0,31,Mobile Phone,3,36,E wallet,Male,3,5,Grocery,1,Married,5,0,13,2,2,1,266.18,Loyal (12+ months),3,2,3,8
54586,0,24,Mobile Phone,1,36,Debit Card,Male,3,5,Grocery,3,Married,2,0,16,16,16,8,295.46,Loyal (12+ months),1,3,3,7
54587,0,4,Computer,1,9,Credit Card,Female,3,4,Mobile Phone,1,Single,2,0,15,2,7,8,150.64,Recent (3-6 months),1,3,2,6
54588,0,31,Computer,3,35,E wallet,Female,4,5,Fashion,5,Married,6,0,20,4,14,5,227.66,Loyal (12+ months),2,3,3,8
54589,0,21,Mobile Phone,1,9,Credit Card,Female,4,4,Laptop & Accessory,1,Married,7,0,14,1,2,5,175.7,Loyal (12+ months),2,2,2,6
54590,0,20,Mobile Phone,1,9,Debit Card,Male,3,4,Grocery,3,Married,8,0,16,2,2,2,303.61,Loyal (12+ months),3,2,3,8
54591,0,9,Mobile Phone,1,29,Debit Card,Male,3,6,Mobile Phone,3,Single,2,0,16,2,5,4,167.3,Stable (6-12 months),2,3,2,7
54592,0,28,Mobile Phone,1,6,Debit Card,Female,3,4,Laptop & Accessory,3,Single,9,0,12,1,2,1,162.8,Loyal (12+ months),3,2,2,7
54593,0,8,Mobile Phone,1,9,Debit Card,Male,4,5,Mobile Phone,3,Married,5,0,13,4,6,8,152.68,Stable (6-12 months),1,3,2,6
54594,0,6,Mobile Phone,3,17,E wallet,Female,4,5,Fashion,1,Married,4,1,20,1,2,5,215.71,Recent (3-6 months),2,2,3,7
54595,0,5,Mobile Phone,1,16,Debit Card,Male,3,4,Fashion,4,Married,3,0,26,1,2,9,231.48000000000002,Recent (3-6 months),1,2,3,6
54596,1,1,Mobile Phone,1,22,Credit Card,Male,3,4,Fashion,3,Married,9,1,13,2,8,8,261.1,New (< 3 months),1,3,3,7
54597,1,1,Mobile Phone,1,17,Credit Card,Male,3,6,Mobile Phone,1,Married,9,0,14,1,2,4,159.08,New (< 3 months),2,2,2,6
54598,0,4,Mobile Phone,3,14,E wallet,Male,3,4,Mobile Phone,4,Single,2,0,15,1,2,3,154.83,Recent (3-6 months),2,2,2,6
54599,0,9,Mobile Phone,1,23,Debit Card,Male,4,4,Fashion,3,Married,6,1,13,1,2,1,201.32,Stable (6-12 months),3,2,3,8
54600,1,1,Computer,1,27,Debit Card,Male,4,4,Fashion,3,Married,5,0,13,2,2,5,223.24,New (< 3 months),2,2,3,7
54601,1,1,Computer,2,30,UPI,Female,3,4,Fashion,5,Married,11,1,16,2,2,5,224.5,New (< 3 months),2,2,3,7
54602,0,16,Computer,1,12,UPI,Male,4,4,Mobile Phone,3,Married,6,0,18,1,3,1,145.93,Loyal (12+ months),3,3,1,7
